appid,Topic 1,Topic 2,Topic 3,Topic 4,Topic 9,Topic 10,Topic 11,Topic 12,Topic 18,Topic 21,Topic 23,Topic 25,Topic 26,Topic 29,Topic 31,Topic 32,Topic 33,Topic 34,Topic 36,Topic 38,Topic 40,Topic 41,Topic 44,Topic 46,Topic 49,Topic 5,Topic 6,Topic 7,Topic 8,Topic 13,Topic 14,Topic 15,Topic 16,Topic 17,Topic 19,Topic 20,Topic 22,Topic 24,Topic 27,Topic 28,Topic 30,Topic 35,Topic 37,Topic 39,Topic 42,Topic 43,Topic 45,Topic 47,Topic 48,Topic 50,award,area,ownership,scale
132007151,0.002574003,0.001287001,0.001287001,0.001287001,0.001287001,0.001287001,0.001287001,0.011583012,0.002574003,0.001287001,0.001287001,0.105534106,0.001287001,0.123552124,0.001287001,0.001287001,0.001287001,0.001287001,0.001287001,0.001287001,0.001287001,0.001287001,0.001287001,0.001287001,0.001287001,0.001287001,0.003861004,0.002574003,0.001287001,0.051480051,0.001287001,0.001287001,0.002574003,0.001287001,0.001287001,0.002574003,0.001287001,0.016731017,0.001287001,0.002574003,0.003861004,0.001287001,0.001287001,0.001287001,0.604890605,0.001287001,0.001287001,0.018018018,0.001287001,0.001287001,0,1,2,1
132007152,0.141566265,0.006024096,0.006024096,0.015060241,0.003012048,0.006024096,0.054216867,0.003012048,0.003012048,0.006024096,0.024096386,0.006024096,0.003012048,0.036144578,0.003012048,0.003012048,0.003012048,0.003012048,0.003012048,0.003012048,0.003012048,0.006024096,0.042168675,0.003012048,0.006024096,0.003012048,0.006024096,0.009036145,0.003012048,0.102409639,0.003012048,0.030120482,0.009036145,0.078313253,0.006024096,0.021084337,0.006024096,0.021084337,0.222891566,0.012048193,0.006024096,0.006024096,0.018072289,0.003012048,0.012048193,0.003012048,0.009036145,0.006024096,0.003012048,0.009036145,0,3,6,1
132007153,0.0041841,0.00209205,0.058577406,0.0041841,0.008368201,0.006276151,0.00209205,0.00209205,0.0041841,0.033472803,0.010460251,0.00209205,0.0041841,0.006276151,0.00209205,0.117154812,0.0041841,0.00209205,0.00209205,0.00209205,0.00209205,0.307531381,0.048117155,0.00209205,0.00209205,0.00209205,0.006276151,0.008368201,0.014644351,0.00209205,0.127615063,0.0041841,0.00209205,0.016736402,0.012552301,0.00209205,0.00209205,0.006276151,0.006276151,0.006276151,0.029288703,0.00209205,0.039748954,0.020920502,0.010460251,0.00209205,0.010460251,0.018828452,0.0041841,0.00209205,0,6,4,1
132007154,0.002695418,0.008086253,0.001347709,0.001347709,0.002695418,0.133423181,0.001347709,0.004043127,0.001347709,0.005390836,0.020215633,0.001347709,0.004043127,0.063342318,0.002695418,0.526954178,0.002695418,0.001347709,0.001347709,0.001347709,0.001347709,0.001347709,0.001347709,0.001347709,0.002695418,0.001347709,0.004043127,0.001347709,0.002695418,0.001347709,0.001347709,0.001347709,0.043126685,0.005390836,0.002695418,0.001347709,0.001347709,0.001347709,0.022911051,0.001347709,0.001347709,0.006738544,0.001347709,0.001347709,0.001347709,0.001347709,0.001347709,0.001347709,0.094339623,0.001347709,0,7,2,1
132007155,0.001396648,0.001396648,0.001396648,0.002793296,0.002793296,0.001396648,0.004189944,0.002793296,0.001396648,0.11452514,0.001396648,0.001396648,0.002793296,0.155027933,0.001396648,0.020949721,0.01396648,0.001396648,0.001396648,0.002793296,0.001396648,0.008379888,0.001396648,0.002793296,0.472067039,0.002793296,0.002793296,0.001396648,0.001396648,0.004189944,0.001396648,0.01396648,0.002793296,0.001396648,0.001396648,0.005586592,0.002793296,0.001396648,0.005586592,0.001396648,0.07122905,0.001396648,0.033519553,0.001396648,0.002793296,0.002793296,0.001396648,0.002793296,0.008379888,0.001396648,0,7,1,1
132007156,0.003412969,0.061433447,0.006825939,0.006825939,0.003412969,0.221843003,0.006825939,0.040955631,0.013651877,0.003412969,0.003412969,0.010238908,0.013651877,0.006825939,0.003412969,0.003412969,0.003412969,0.003412969,0.010238908,0.003412969,0.003412969,0.006825939,0.020477816,0.003412969,0.020477816,0.006825939,0.013651877,0.003412969,0.003412969,0.003412969,0.003412969,0.003412969,0.354948805,0.020477816,0.003412969,0.003412969,0.003412969,0.003412969,0.003412969,0.003412969,0.003412969,0.003412969,0.003412969,0.003412969,0.003412969,0.003412969,0.006825939,0.006825939,0.003412969,0.044368601,0,3,1,2
132007157,0.003058104,0.266055046,0.003058104,0.003058104,0.006116208,0.003058104,0.003058104,0.003058104,0.006116208,0.006116208,0.003058104,0.003058104,0.003058104,0.006116208,0.003058104,0.006116208,0.009174312,0.009174312,0.003058104,0.003058104,0.003058104,0.003058104,0.003058104,0.003058104,0.003058104,0.003058104,0.003058104,0.003058104,0.003058104,0.003058104,0.003058104,0.033639144,0.351681957,0.079510703,0.003058104,0.009174312,0.003058104,0.003058104,0.003058104,0.003058104,0.003058104,0.003058104,0.006116208,0.003058104,0.003058104,0.003058104,0.003058104,0.006116208,0.091743119,0.003058104,0,3,1,1
132007158,0.038004751,0.002375297,0.002375297,0.007125891,0.004750594,0.03087886,0.002375297,0.002375297,0.002375297,0.007125891,0.002375297,0.002375297,0.002375297,0.002375297,0.002375297,0.002375297,0.002375297,0.002375297,0.002375297,0.002375297,0.002375297,0.002375297,0.002375297,0.002375297,0.004750594,0.002375297,0.016627078,0.002375297,0.004750594,0.004750594,0.004750594,0.002375297,0.002375297,0.748218527,0.009501188,0.007125891,0.007125891,0.002375297,0.009501188,0.002375297,0.002375297,0.007125891,0.002375297,0.004750594,0.002375297,0.004750594,0.004750594,0.002375297,0.002375297,0.002375297,0,3,1,1
132007159,0.003355705,0.010067114,0.026845638,0.006711409,0.006711409,0.043624161,0.010067114,0.016778523,0.244966443,0.010067114,0.003355705,0.003355705,0.003355705,0.016778523,0.003355705,0.003355705,0.003355705,0.006711409,0.003355705,0.020134228,0.013422819,0.006711409,0.010067114,0.006711409,0.003355705,0.016778523,0.013422819,0.016778523,0.003355705,0.177852349,0.013422819,0.003355705,0.023489933,0.026845638,0.020134228,0.006711409,0.006711409,0.026845638,0.046979866,0.003355705,0.003355705,0.026845638,0.033557047,0.006711409,0.013422819,0.006711409,0.006711409,0.003355705,0.003355705,0.003355705,0,2,2,1
142008001,0.001321004,0.001321004,0.002642008,0.001321004,0.001321004,0.002642008,0.002642008,0.001321004,0.001321004,0.001321004,0.001321004,0.001321004,0.002642008,0.003963012,0.002642008,0.001321004,0.003963012,0.001321004,0.001321004,0.001321004,0.001321004,0.001321004,0.002642008,0.64993395,0.001321004,0.001321004,0.001321004,0.001321004,0.001321004,0.001321004,0.001321004,0.027741083,0.001321004,0.002642008,0.002642008,0.005284016,0.192866579,0.007926024,0.00660502,0.001321004,0.009247028,0.001321004,0.001321004,0.003963012,0.001321004,0.005284016,0.001321004,0.021136063,0.002642008,0.001321004,1,6,1,1
142008002,0.001733102,0.003466205,0.001733102,0.012131716,0.001733102,0.012131716,0.001733102,0.005199307,0.001733102,0.027729636,0.001733102,0.001733102,0.001733102,0.001733102,0.001733102,0.005199307,0.003466205,0.001733102,0.102253033,0.001733102,0.003466205,0.001733102,0.001733102,0.003466205,0.414211438,0.001733102,0.005199307,0.010398614,0.001733102,0.027729636,0.019064125,0.031195841,0.001733102,0.03812825,0.003466205,0.008665511,0.077989601,0.003466205,0.022530329,0.005199307,0.095320624,0.001733102,0.001733102,0.006932409,0.001733102,0.001733102,0.006932409,0.001733102,0.001733102,0.005199307,1,5,1,1
142008003,0.001036269,0.001036269,0.001036269,0.001036269,0.001036269,0.002072539,0.007253886,0.001036269,0.001036269,0.016580311,0.001036269,0.001036269,0.002072539,0.001036269,0.002072539,0.002072539,0.001036269,0.001036269,0.002072539,0.001036269,0.002072539,0.001036269,0.001036269,0.001036269,0.002072539,0.001036269,0.002072539,0.002072539,0.764766839,0.002072539,0.002072539,0.001036269,0.004145078,0.006217617,0.001036269,0.002072539,0.001036269,0.005181347,0.012435233,0.001036269,0.101554404,0.008290155,0.001036269,0.003108808,0.007253886,0.001036269,0.005181347,0.007253886,0.001036269,0.001036269,1,3,6,1
142008004,0.004962779,0.007444169,0.00248139,0.009925558,0.00248139,0.00248139,0.00248139,0.00248139,0.00248139,0.00248139,0.00248139,0.00248139,0.00248139,0.00248139,0.00248139,0.00248139,0.00248139,0.00248139,0.617866005,0.00248139,0.00248139,0.00248139,0.00248139,0.00248139,0.146401985,0.004962779,0.00248139,0.007444169,0.00248139,0.014888337,0.00248139,0.007444169,0.00248139,0.007444169,0.004962779,0.00248139,0.047146402,0.007444169,0.00248139,0.007444169,0.004962779,0.00248139,0.004962779,0.004962779,0.00248139,0.007444169,0.00248139,0.004962779,0.00248139,0.00248139,1,2,1,1
142008005,0.014583333,0.00625,0.004166667,0.016666667,0.0125,0.004166667,0.002083333,0.002083333,0.004166667,0.002083333,0.004166667,0.002083333,0.002083333,0.083333333,0.00625,0.002083333,0.00625,0.002083333,0.002083333,0.222916667,0.004166667,0.010416667,0.002083333,0.002083333,0.002083333,0.004166667,0.027083333,0.002083333,0.004166667,0.008333333,0.002083333,0.0125,0.016666667,0.004166667,0.033333333,0.002083333,0.3875,0.002083333,0.00625,0.002083333,0.004166667,0.00625,0.004166667,0.002083333,0.002083333,0.00625,0.002083333,0.029166667,0.004166667,0.002083333,0,6,1,1
142008006,0.008928571,0.003571429,0.008928571,0.001785714,0.001785714,0.001785714,0.003571429,0.007142857,0.001785714,0.001785714,0.001785714,0.003571429,0.0125,0.001785714,0.019642857,0.001785714,0.041071429,0.014285714,0.019642857,0.55,0.001785714,0.003571429,0.005357143,0.001785714,0.001785714,0.001785714,0.001785714,0.001785714,0.001785714,0.026785714,0.001785714,0.008928571,0.001785714,0.001785714,0.014285714,0.001785714,0.142857143,0.001785714,0.003571429,0.003571429,0.001785714,0.001785714,0.001785714,0.001785714,0.001785714,0.039285714,0.001785714,0.003571429,0.001785714,0.007142857,0,2,2,1
142008007,0.032692308,0.001923077,0.001923077,0.036538462,0.001923077,0.001923077,0.001923077,0.001923077,0.005769231,0.001923077,0.001923077,0.001923077,0.007692308,0.038461538,0.001923077,0.001923077,0.026923077,0.001923077,0.723076923,0.001923077,0.001923077,0.001923077,0.001923077,0.005769231,0.001923077,0.001923077,0.001923077,0.001923077,0.001923077,0.003846154,0.017307692,0.001923077,0.001923077,0.005769231,0.001923077,0.001923077,0.009615385,0.001923077,0.003846154,0.001923077,0.001923077,0.003846154,0.001923077,0.001923077,0.001923077,0.001923077,0.003846154,0.005769231,0.001923077,0.005769231,0,3,2,2
142008008,0.001508296,0.001508296,0.004524887,0.001508296,0.003016591,0.001508296,0.003016591,0.001508296,0.003016591,0.001508296,0.001508296,0.010558069,0.001508296,0.001508296,0.015082956,0.055806938,0.561085973,0.001508296,0.073906486,0.015082956,0.001508296,0.004524887,0.001508296,0.001508296,0.001508296,0.001508296,0.001508296,0.001508296,0.001508296,0.010558069,0.001508296,0.006033183,0.001508296,0.001508296,0.003016591,0.001508296,0.155354449,0.001508296,0.001508296,0.004524887,0.001508296,0.001508296,0.001508296,0.003016591,0.001508296,0.003016591,0.003016591,0.015082956,0.003016591,0.001508296,0,1,1,1
142008009,0.001908397,0.001908397,0.011450382,0.005725191,0.001908397,0.001908397,0.005725191,0.009541985,0.001908397,0.001908397,0.009541985,0.001908397,0.001908397,0.001908397,0.001908397,0.001908397,0.009541985,0.005725191,0.064885496,0.001908397,0.040076336,0.040076336,0.003816794,0.001908397,0.001908397,0.005725191,0.001908397,0.003816794,0.001908397,0.070610687,0.001908397,0.009541985,0.001908397,0.015267176,0.001908397,0.001908397,0.547709924,0.005725191,0.005725191,0.005725191,0.017175573,0.001908397,0.005725191,0.011450382,0.001908397,0.001908397,0.001908397,0.003816794,0.003816794,0.036259542,0,2,6,2
142008010,0.033505155,0.06185567,0.00257732,0.00257732,0.030927835,0.023195876,0.005154639,0.00257732,0.00257732,0.00257732,0.00257732,0.00257732,0.012886598,0.023195876,0.00257732,0.00257732,0.00257732,0.005154639,0.005154639,0.00257732,0.00257732,0.005154639,0.00257732,0.00257732,0.06185567,0.00257732,0.00257732,0.00257732,0.005154639,0.012886598,0.00257732,0.00257732,0.00257732,0.512886598,0.007731959,0.00257732,0.005154639,0.005154639,0.033505155,0.005154639,0.007731959,0.015463918,0.00257732,0.005154639,0.00257732,0.007731959,0.025773196,0.018041237,0.00257732,0.00257732,1,3,1,1
142008011,0.002493766,0.007481297,0.002493766,0.002493766,0.102244389,0.034912718,0.002493766,0.002493766,0.002493766,0.004987531,0.002493766,0.002493766,0.019950125,0.002493766,0.002493766,0.002493766,0.004987531,0.002493766,0.324189526,0.002493766,0.002493766,0.002493766,0.002493766,0.004987531,0.004987531,0.002493766,0.002493766,0.002493766,0.002493766,0.197007481,0.002493766,0.049875312,0.002493766,0.067331671,0.017456359,0.002493766,0.014962594,0.002493766,0.02244389,0.002493766,0.002493766,0.004987531,0.002493766,0.002493766,0.009975062,0.007481297,0.019950125,0.004987531,0.002493766,0.002493766,1,2,1,1
142008012,0.002747253,0.002747253,0.001373626,0.057692308,0.001373626,0.001373626,0.001373626,0.035714286,0.001373626,0.002747253,0.002747253,0.001373626,0.001373626,0.001373626,0.001373626,0.001373626,0.001373626,0.002747253,0.006868132,0.001373626,0.01510989,0.002747253,0.001373626,0.001373626,0.001373626,0.002747253,0.006868132,0.001373626,0.001373626,0.016483516,0.001373626,0.001373626,0.002747253,0.001373626,0.001373626,0.002747253,0.002747253,0.002747253,0.004120879,0.001373626,0.001373626,0.771978022,0.001373626,0.004120879,0.001373626,0.002747253,0.001373626,0.002747253,0.008241758,0.001373626,0,3,2,2
142008013,0.00856531,0.004282655,0.002141328,0.004282655,0.002141328,0.002141328,0.304068522,0.006423983,0.002141328,0.002141328,0.002141328,0.004282655,0.010706638,0.002141328,0.002141328,0.004282655,0.002141328,0.004282655,0.002141328,0.002141328,0.006423983,0.002141328,0.017130621,0.006423983,0.002141328,0.002141328,0.002141328,0.012847966,0.012847966,0.111349036,0.014989293,0.004282655,0.002141328,0.087794433,0.00856531,0.004282655,0.002141328,0.00856531,0.006423983,0.00856531,0.010706638,0.014989293,0.006423983,0.010706638,0.03640257,0.002141328,0.207708779,0.00856531,0.002141328,0.002141328,0,3,6,1
142008014,0.002096436,0.006289308,0.006289308,0.002096436,0.004192872,0.046121593,0.002096436,0.004192872,0.004192872,0.002096436,0.008385744,0.002096436,0.002096436,0.002096436,0.006289308,0.006289308,0.002096436,0.002096436,0.004192872,0.031446541,0.002096436,0.004192872,0.002096436,0.002096436,0.004192872,0.006289308,0.21802935,0.006289308,0.002096436,0.01048218,0.002096436,0.094339623,0.002096436,0.404612159,0.006289308,0.002096436,0.004192872,0.002096436,0.033542977,0.002096436,0.002096436,0.002096436,0.002096436,0.004192872,0.002096436,0.004192872,0.002096436,0.004192872,0.016771488,0.002096436,0,6,1,2
142008015,0.00286533,0.00286533,0.00286533,0.005730659,0.00286533,0.005730659,0.00286533,0.00286533,0.00286533,0.005730659,0.00286533,0.005730659,0.00286533,0.005730659,0.00286533,0.00286533,0.232091691,0.00286533,0.00286533,0.00286533,0.00286533,0.008595989,0.00286533,0.005730659,0.00286533,0.005730659,0.29512894,0.00286533,0.00286533,0.00286533,0.005730659,0.00286533,0.005730659,0.194842407,0.00286533,0.00286533,0.008595989,0.00286533,0.074498567,0.00286533,0.00286533,0.005730659,0.00286533,0.014326648,0.005730659,0.005730659,0.011461318,0.008595989,0.00286533,0.00286533,0,7,1,1
142008016,0.003003003,0.003003003,0.003003003,0.006006006,0.003003003,0.006006006,0.003003003,0.504504505,0.009009009,0.003003003,0.003003003,0.003003003,0.003003003,0.006006006,0.006006006,0.003003003,0.006006006,0.003003003,0.003003003,0.003003003,0.003003003,0.003003003,0.003003003,0.075075075,0.003003003,0.003003003,0.039039039,0.003003003,0.003003003,0.009009009,0.006006006,0.003003003,0.015015015,0.042042042,0.012012012,0.003003003,0.012012012,0.006006006,0.123123123,0.003003003,0.003003003,0.009009009,0.003003003,0.003003003,0.003003003,0.003003003,0.003003003,0.003003003,0.015015015,0.003003003,0,7,1,1
142008017,0.004694836,0.004694836,0.009389671,0.004694836,0.009389671,0.004694836,0.018779343,0.004694836,0.004694836,0.004694836,0.004694836,0.004694836,0.009389671,0.004694836,0.004694836,0.004694836,0.004694836,0.018779343,0.004694836,0.004694836,0.004694836,0.014084507,0.004694836,0.009389671,0.004694836,0.004694836,0.03286385,0.004694836,0.004694836,0.018779343,0.004694836,0.004694836,0.023474178,0.23943662,0.009389671,0.004694836,0.009389671,0.004694836,0.093896714,0.004694836,0.004694836,0.009389671,0.004694836,0.004694836,0.004694836,0.023474178,0.014084507,0.018779343,0.272300469,0.004694836,0,6,1,1
142008018,0.014084507,0.007042254,0.014084507,0.007042254,0.014084507,0.007042254,0.007042254,0.021126761,0.007042254,0.007042254,0.007042254,0.316901408,0.007042254,0.021126761,0.007042254,0.007042254,0.007042254,0.007042254,0.007042254,0.007042254,0.007042254,0.007042254,0.007042254,0.007042254,0.007042254,0.007042254,0.063380282,0.007042254,0.007042254,0.007042254,0.007042254,0.007042254,0.007042254,0.007042254,0.014084507,0.070422535,0.007042254,0.007042254,0.077464789,0.007042254,0.007042254,0.028169014,0.014084507,0.014084507,0.014084507,0.035211268,0.007042254,0.014084507,0.021126761,0.007042254,0,1,1,1
142008019,0.003571429,0.017857143,0.003571429,0.007142857,0.25,0.010714286,0.003571429,0.003571429,0.003571429,0.010714286,0.007142857,0.003571429,0.007142857,0.017857143,0.003571429,0.003571429,0.003571429,0.003571429,0.003571429,0.003571429,0.003571429,0.003571429,0.003571429,0.007142857,0.003571429,0.003571429,0.025,0.003571429,0.003571429,0.014285714,0.010714286,0.003571429,0.05,0.003571429,0.007142857,0.003571429,0.003571429,0.007142857,0.392857143,0.010714286,0.003571429,0.014285714,0.010714286,0.003571429,0.003571429,0.007142857,0.003571429,0.003571429,0.007142857,0.007142857,0,5,2,1
142008020,0.00245098,0.00245098,0.00245098,0.00245098,0.00245098,0.022058824,0.00245098,0.00245098,0.00245098,0.00245098,0.004901961,0.00245098,0.00245098,0.00245098,0.00245098,0.00245098,0.00245098,0.00245098,0.019607843,0.00245098,0.044117647,0.00245098,0.00245098,0.004901961,0.00245098,0.00245098,0.00245098,0.004901961,0.00245098,0.200980392,0.009803922,0.00245098,0.00245098,0.041666667,0.00245098,0.00245098,0.00245098,0.00245098,0.470588235,0.007352941,0.024509804,0.004901961,0.004901961,0.00245098,0.007352941,0.004901961,0.009803922,0.004901961,0.00245098,0.031862745,0,2,2,1
142008021,0.002293578,0.004587156,0.002293578,0.004587156,0.009174312,0.018348624,0.027522936,0.004587156,0.002293578,0.002293578,0.002293578,0.002293578,0.002293578,0.002293578,0.006880734,0.002293578,0.013761468,0.002293578,0.009174312,0.142201835,0.009174312,0.002293578,0.002293578,0.002293578,0.002293578,0.002293578,0.009174312,0.004587156,0.002293578,0.013761468,0.002293578,0.002293578,0.041284404,0.245412844,0.142201835,0.009174312,0.087155963,0.004587156,0.055045872,0.006880734,0.013761468,0.013761468,0.002293578,0.002293578,0.002293578,0.013761468,0.002293578,0.002293578,0.029816514,0.006880734,0,2,6,1
142008022,0.030075188,0.015037594,0.007518797,0.030075188,0.007518797,0.030075188,0.015037594,0.007518797,0.007518797,0.007518797,0.007518797,0.015037594,0.015037594,0.037593985,0.007518797,0.007518797,0.007518797,0.022556391,0.015037594,0.015037594,0.007518797,0.030075188,0.082706767,0.007518797,0.022556391,0.007518797,0.022556391,0.015037594,0.007518797,0.015037594,0.037593985,0.007518797,0.007518797,0.022556391,0.007518797,0.007518797,0.037593985,0.007518797,0.097744361,0.030075188,0.007518797,0.067669173,0.007518797,0.007518797,0.007518797,0.022556391,0.037593985,0.007518797,0.030075188,0.015037594,0,3,4,1
